##天赋技能,,,,,,,,,,,,,,
ID,名称,描述,等级,品质,升级材料,升级铜币,升级等阶,主公等级要求,技能效果,当前效果描述,下级效果描述,图标,前端ID,技能升级效果
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,52,4,,128000,6,83,111302,初始怒气+50，暴击+15.4%,初始怒气+50，暴击+15.6%,1114,101603052,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,53,4,,130000,6,84,111303,初始怒气+50，暴击+15.6%,初始怒气+50，暴击+15.8%,1114,101603053,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,54,4,,132000,6,85,111304,初始怒气+50，暴击+15.8%,初始怒气+50，暴击+16%,1114,101603054,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,55,4,,134000,6,86,111305,初始怒气+50，暴击+16%,初始怒气+50，暴击+16.2%,1114,101603055,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,56,4,,136000,6,87,111306,初始怒气+50，暴击+16.2%,初始怒气+50，暴击+16.4%,1114,101603056,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,57,4,,138000,6,88,111307,初始怒气+50，暴击+16.4%,初始怒气+50，暴击+16.6%,1114,101603057,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,58,4,,140000,6,89,111308,初始怒气+50，暴击+16.6%,初始怒气+50，暴击+16.8%,1114,101603058,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,59,4,,142000,6,90,111309,初始怒气+50，暴击+16.8%,初始怒气+50，暴击+17%,1114,101603059,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,60,4,,147000,6,91,111310,初始怒气+50，暴击+17%,初始怒气+50，暴击+17.2%,1114,101603060,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,61,4,,152000,6,92,111311,初始怒气+50，暴击+17.2%,初始怒气+50，暴击+17.4%,1114,101603061,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,62,4,,157000,6,93,111312,初始怒气+50，暴击+17.4%,初始怒气+50，暴击+17.6%,1114,101603062,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,63,4,,162000,6,94,111313,初始怒气+50，暴击+17.6%,初始怒气+50，暴击+17.8%,1114,101603063,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,64,4,,167000,6,95,111314,初始怒气+50，暴击+17.8%,初始怒气+50，暴击+18%,1114,101603064,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,65,4,,172000,6,96,111315,初始怒气+50，暴击+18%,初始怒气+50，暴击+18.2%,1114,101603065,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,66,4,,177000,6,97,111316,初始怒气+50，暴击+18.2%,初始怒气+50，暴击+18.4%,1114,101603066,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,67,4,,182000,6,98,111317,初始怒气+50，暴击+18.4%,初始怒气+50，暴击+18.6%,1114,101603067,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,68,4,,187000,6,99,111318,初始怒气+50，暴击+18.6%,初始怒气+50，暴击+18.8%,1114,101603068,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,69,4,,192000,6,100,111319,初始怒气+50，暴击+18.8%,初始怒气+50，暴击+19%,1114,101603069,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,70,4,,197000,6,101,111320,初始怒气+50，暴击+19%,初始怒气+50，暴击+19.2%,1114,101603070,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,71,4,,202000,6,102,111321,初始怒气+50，暴击+19.2%,初始怒气+50，暴击+19.4%,1114,101603071,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,72,4,,207000,6,103,111322,初始怒气+50，暴击+19.4%,初始怒气+50，暴击+19.6%,1114,101603072,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,73,4,,212000,6,104,111323,初始怒气+50，暴击+19.6%,初始怒气+50，暴击+19.8%,1114,101603073,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,74,4,,217000,6,105,111324,初始怒气+50，暴击+19.8%,初始怒气+50，暴击+20%,1114,101603074,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,75,4,,222000,6,106,111325,初始怒气+50，暴击+20%,初始怒气+50，暴击+20.2%,1114,101603075,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,76,4,,227000,6,107,111326,初始怒气+50，暴击+20.2%,初始怒气+50，暴击+20.4%,1114,101603076,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,77,4,,232000,6,108,111327,初始怒气+50，暴击+20.4%,初始怒气+50，暴击+20.6%,1114,101603077,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,78,4,,237000,6,109,111328,初始怒气+50，暴击+20.6%,初始怒气+50，暴击+20.8%,1114,101603078,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,79,4,,242000,6,110,111329,初始怒气+50，暴击+20.8%,初始怒气+50，暴击+21%,1114,101603079,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,80,4,,247000,6,111,111330,初始怒气+50，暴击+21%,初始怒气+50，暴击+21.2%,1114,101603080,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,81,4,,252000,6,112,111331,初始怒气+50，暴击+21.2%,初始怒气+50，暴击+21.4%,1114,101603081,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,82,4,,257000,6,113,111332,初始怒气+50，暴击+21.4%,初始怒气+50，暴击+21.6%,1114,101603082,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,83,4,,262000,6,114,111333,初始怒气+50，暴击+21.6%,初始怒气+50，暴击+21.8%,1114,101603083,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,84,4,,267000,6,115,111334,初始怒气+50，暴击+21.8%,初始怒气+50，暴击+22%,1114,101603084,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,85,4,,272000,6,116,111335,初始怒气+50，暴击+22%,初始怒气+50，暴击+22.2%,1114,101603085,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,86,4,,277000,6,117,111336,初始怒气+50，暴击+22.2%,初始怒气+50，暴击+22.4%,1114,101603086,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,87,4,,282000,6,118,111337,初始怒气+50，暴击+22.4%,初始怒气+50，暴击+22.6%,1114,101603087,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,88,4,,287000,6,119,111338,初始怒气+50，暴击+22.6%,初始怒气+50，暴击+22.8%,1114,101603088,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,89,4,,292000,6,120,111339,初始怒气+50，暴击+22.8%,初始怒气+50，暴击+23%,1114,101603089,暴击+0.2%
101603,闭月羞花,西施拥有闭月羞花之貌，提升其初始怒气与暴击,90,4,,300000,6,120,111340,初始怒气+50，暴击+23%,已达最高等级,1114,101603090,暴击+0.2%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,0,4,,0,6,31,,未激活,初始怒气+50，攻击+8.3% 命中+8.3%,1115,101703000,#VALUE!
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,1,4,,26000,6,32,111341,初始怒气+50，攻击+8.3% 命中+8.3%,初始怒气+50，攻击+8.6% 命中+8.6%,1115,101703001,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,2,4,,28000,6,33,111342,初始怒气+50，攻击+8.6% 命中+8.6%,初始怒气+50，攻击+8.9% 命中+8.9%,1115,101703002,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,3,4,,30000,6,34,111343,初始怒气+50，攻击+8.9% 命中+8.9%,初始怒气+50，攻击+9.2% 命中+9.2%,1115,101703003,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,4,4,,32000,6,35,111344,初始怒气+50，攻击+9.2% 命中+9.2%,初始怒气+50，攻击+9.5% 命中+9.5%,1115,101703004,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,5,4,,34000,6,36,111345,初始怒气+50，攻击+9.5% 命中+9.5%,初始怒气+50，攻击+9.8% 命中+9.8%,1115,101703005,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,6,4,,36000,6,37,111346,初始怒气+50，攻击+9.8% 命中+9.8%,初始怒气+50，攻击+10.1% 命中+10.1%,1115,101703006,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,7,4,,38000,6,38,111347,初始怒气+50，攻击+10.1% 命中+10.1%,初始怒气+50，攻击+10.4% 命中+10.4%,1115,101703007,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,8,4,,40000,6,39,111348,初始怒气+50，攻击+10.4% 命中+10.4%,初始怒气+50，攻击+10.7% 命中+10.7%,1115,101703008,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,9,4,,42000,6,40,111349,初始怒气+50，攻击+10.7% 命中+10.7%,初始怒气+50，攻击+11% 命中+11%,1115,101703009,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,10,4,,44000,6,41,111350,初始怒气+50，攻击+11% 命中+11%,初始怒气+50，攻击+11.3% 命中+11.3%,1115,101703010,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,11,4,,46000,6,42,111351,初始怒气+50，攻击+11.3% 命中+11.3%,初始怒气+50，攻击+11.6% 命中+11.6%,1115,101703011,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,12,4,,48000,6,43,111352,初始怒气+50，攻击+11.6% 命中+11.6%,初始怒气+50，攻击+11.9% 命中+11.9%,1115,101703012,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,13,4,,50000,6,44,111353,初始怒气+50，攻击+11.9% 命中+11.9%,初始怒气+50，攻击+12.2% 命中+12.2%,1115,101703013,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,14,4,,52000,6,45,111354,初始怒气+50，攻击+12.2% 命中+12.2%,初始怒气+50，攻击+12.5% 命中+12.5%,1115,101703014,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,15,4,,54000,6,46,111355,初始怒气+50，攻击+12.5% 命中+12.5%,初始怒气+50，攻击+12.8% 命中+12.8%,1115,101703015,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,16,4,,56000,6,47,111356,初始怒气+50，攻击+12.8% 命中+12.8%,初始怒气+50，攻击+13.1% 命中+13.1%,1115,101703016,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,17,4,,58000,6,48,111357,初始怒气+50，攻击+13.1% 命中+13.1%,初始怒气+50，攻击+13.4% 命中+13.4%,1115,101703017,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,18,4,,60000,6,49,111358,初始怒气+50，攻击+13.4% 命中+13.4%,初始怒气+50，攻击+13.7% 命中+13.7%,1115,101703018,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,19,4,,62000,6,50,111359,初始怒气+50，攻击+13.7% 命中+13.7%,初始怒气+50，攻击+14% 命中+14%,1115,101703019,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,20,4,,64000,6,51,111360,初始怒气+50，攻击+14% 命中+14%,初始怒气+50，攻击+14.3% 命中+14.3%,1115,101703020,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,21,4,,66000,6,52,111361,初始怒气+50，攻击+14.3% 命中+14.3%,初始怒气+50，攻击+14.6% 命中+14.6%,1115,101703021,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,22,4,,68000,6,53,111362,初始怒气+50，攻击+14.6% 命中+14.6%,初始怒气+50，攻击+14.9% 命中+14.9%,1115,101703022,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,23,4,,70000,6,54,111363,初始怒气+50，攻击+14.9% 命中+14.9%,初始怒气+50，攻击+15.2% 命中+15.2%,1115,101703023,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,24,4,,72000,6,55,111364,初始怒气+50，攻击+15.2% 命中+15.2%,初始怒气+50，攻击+15.5% 命中+15.5%,1115,101703024,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,25,4,,74000,6,56,111365,初始怒气+50，攻击+15.5% 命中+15.5%,初始怒气+50，攻击+15.8% 命中+15.8%,1115,101703025,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,26,4,,76000,6,57,111366,初始怒气+50，攻击+15.8% 命中+15.8%,初始怒气+50，攻击+16.1% 命中+16.1%,1115,101703026,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,27,4,,78000,6,58,111367,初始怒气+50，攻击+16.1% 命中+16.1%,初始怒气+50，攻击+16.4% 命中+16.4%,1115,101703027,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,28,4,,80000,6,59,111368,初始怒气+50，攻击+16.4% 命中+16.4%,初始怒气+50，攻击+16.7% 命中+16.7%,1115,101703028,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,29,4,,82000,6,60,111369,初始怒气+50，攻击+16.7% 命中+16.7%,初始怒气+50，攻击+17% 命中+17%,1115,101703029,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,30,4,,84000,6,61,111370,初始怒气+50，攻击+17% 命中+17%,初始怒气+50，攻击+17.3% 命中+17.3%,1115,101703030,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,31,4,,86000,6,62,111371,初始怒气+50，攻击+17.3% 命中+17.3%,初始怒气+50，攻击+17.6% 命中+17.6%,1115,101703031,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,32,4,,88000,6,63,111372,初始怒气+50，攻击+17.6% 命中+17.6%,初始怒气+50，攻击+17.9% 命中+17.9%,1115,101703032,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,33,4,,90000,6,64,111373,初始怒气+50，攻击+17.9% 命中+17.9%,初始怒气+50，攻击+18.2% 命中+18.2%,1115,101703033,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,34,4,,92000,6,65,111374,初始怒气+50，攻击+18.2% 命中+18.2%,初始怒气+50，攻击+18.5% 命中+18.5%,1115,101703034,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,35,4,,94000,6,66,111375,初始怒气+50，攻击+18.5% 命中+18.5%,初始怒气+50，攻击+18.8% 命中+18.8%,1115,101703035,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,36,4,,96000,6,67,111376,初始怒气+50，攻击+18.8% 命中+18.8%,初始怒气+50，攻击+19.1% 命中+19.1%,1115,101703036,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,37,4,,98000,6,68,111377,初始怒气+50，攻击+19.1% 命中+19.1%,初始怒气+50，攻击+19.4% 命中+19.4%,1115,101703037,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,38,4,,100000,6,69,111378,初始怒气+50，攻击+19.4% 命中+19.4%,初始怒气+50，攻击+19.7% 命中+19.7%,1115,101703038,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,39,4,,102000,6,70,111379,初始怒气+50，攻击+19.7% 命中+19.7%,初始怒气+50，攻击+20% 命中+20%,1115,101703039,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,40,4,,104000,6,71,111380,初始怒气+50，攻击+20% 命中+20%,初始怒气+50，攻击+20.3% 命中+20.3%,1115,101703040,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,41,4,,106000,6,72,111381,初始怒气+50，攻击+20.3% 命中+20.3%,初始怒气+50，攻击+20.6% 命中+20.6%,1115,101703041,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,42,4,,108000,6,73,111382,初始怒气+50，攻击+20.6% 命中+20.6%,初始怒气+50，攻击+20.9% 命中+20.9%,1115,101703042,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,43,4,,110000,6,74,111383,初始怒气+50，攻击+20.9% 命中+20.9%,初始怒气+50，攻击+21.2% 命中+21.2%,1115,101703043,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,44,4,,112000,6,75,111384,初始怒气+50，攻击+21.2% 命中+21.2%,初始怒气+50，攻击+21.5% 命中+21.5%,1115,101703044,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,45,4,,114000,6,76,111385,初始怒气+50，攻击+21.5% 命中+21.5%,初始怒气+50，攻击+21.8% 命中+21.8%,1115,101703045,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,46,4,,116000,6,77,111386,初始怒气+50，攻击+21.8% 命中+21.8%,初始怒气+50，攻击+22.1% 命中+22.1%,1115,101703046,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,47,4,,118000,6,78,111387,初始怒气+50，攻击+22.1% 命中+22.1%,初始怒气+50，攻击+22.4% 命中+22.4%,1115,101703047,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,48,4,,120000,6,79,111388,初始怒气+50，攻击+22.4% 命中+22.4%,初始怒气+50，攻击+22.7% 命中+22.7%,1115,101703048,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,49,4,,122000,6,80,111389,初始怒气+50，攻击+22.7% 命中+22.7%,初始怒气+50，攻击+23% 命中+23%,1115,101703049,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,50,4,,124000,6,81,111390,初始怒气+50，攻击+23% 命中+23%,初始怒气+50，攻击+23.3% 命中+23.3%,1115,101703050,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,51,4,,126000,6,82,111391,初始怒气+50，攻击+23.3% 命中+23.3%,初始怒气+50，攻击+23.6% 命中+23.6%,1115,101703051,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,52,4,,128000,6,83,111392,初始怒气+50，攻击+23.6% 命中+23.6%,初始怒气+50，攻击+23.9% 命中+23.9%,1115,101703052,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,53,4,,130000,6,84,111393,初始怒气+50，攻击+23.9% 命中+23.9%,初始怒气+50，攻击+24.2% 命中+24.2%,1115,101703053,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,54,4,,132000,6,85,111394,初始怒气+50，攻击+24.2% 命中+24.2%,初始怒气+50，攻击+24.5% 命中+24.5%,1115,101703054,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,55,4,,134000,6,86,111395,初始怒气+50，攻击+24.5% 命中+24.5%,初始怒气+50，攻击+24.8% 命中+24.8%,1115,101703055,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,56,4,,136000,6,87,111396,初始怒气+50，攻击+24.8% 命中+24.8%,初始怒气+50，攻击+25.1% 命中+25.1%,1115,101703056,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,57,4,,138000,6,88,111397,初始怒气+50，攻击+25.1% 命中+25.1%,初始怒气+50，攻击+25.4% 命中+25.4%,1115,101703057,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,58,4,,140000,6,89,111398,初始怒气+50，攻击+25.4% 命中+25.4%,初始怒气+50，攻击+25.7% 命中+25.7%,1115,101703058,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,59,4,,142000,6,90,111399,初始怒气+50，攻击+25.7% 命中+25.7%,初始怒气+50，攻击+26% 命中+26%,1115,101703059,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,60,4,,147000,6,91,111400,初始怒气+50，攻击+26% 命中+26%,初始怒气+50，攻击+26.3% 命中+26.3%,1115,101703060,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,61,4,,152000,6,92,111401,初始怒气+50，攻击+26.3% 命中+26.3%,初始怒气+50，攻击+26.6% 命中+26.6%,1115,101703061,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,62,4,,157000,6,93,111402,初始怒气+50，攻击+26.6% 命中+26.6%,初始怒气+50，攻击+26.9% 命中+26.9%,1115,101703062,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,63,4,,162000,6,94,111403,初始怒气+50，攻击+26.9% 命中+26.9%,初始怒气+50，攻击+27.2% 命中+27.2%,1115,101703063,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,64,4,,167000,6,95,111404,初始怒气+50，攻击+27.2% 命中+27.2%,初始怒气+50，攻击+27.5% 命中+27.5%,1115,101703064,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,65,4,,172000,6,96,111405,初始怒气+50，攻击+27.5% 命中+27.5%,初始怒气+50，攻击+27.8% 命中+27.8%,1115,101703065,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,66,4,,177000,6,97,111406,初始怒气+50，攻击+27.8% 命中+27.8%,初始怒气+50，攻击+28.1% 命中+28.1%,1115,101703066,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,67,4,,182000,6,98,111407,初始怒气+50，攻击+28.1% 命中+28.1%,初始怒气+50，攻击+28.4% 命中+28.4%,1115,101703067,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,68,4,,187000,6,99,111408,初始怒气+50，攻击+28.4% 命中+28.4%,初始怒气+50，攻击+28.7% 命中+28.7%,1115,101703068,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,69,4,,192000,6,100,111409,初始怒气+50，攻击+28.7% 命中+28.7%,初始怒气+50，攻击+29% 命中+29%,1115,101703069,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,70,4,,197000,6,101,111410,初始怒气+50，攻击+29% 命中+29%,初始怒气+50，攻击+29.3% 命中+29.3%,1115,101703070,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,71,4,,202000,6,102,111411,初始怒气+50，攻击+29.3% 命中+29.3%,初始怒气+50，攻击+29.6% 命中+29.6%,1115,101703071,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,72,4,,207000,6,103,111412,初始怒气+50，攻击+29.6% 命中+29.6%,初始怒气+50，攻击+29.9% 命中+29.9%,1115,101703072,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,73,4,,212000,6,104,111413,初始怒气+50，攻击+29.9% 命中+29.9%,初始怒气+50，攻击+30.2% 命中+30.2%,1115,101703073,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,74,4,,217000,6,105,111414,初始怒气+50，攻击+30.2% 命中+30.2%,初始怒气+50，攻击+30.5% 命中+30.5%,1115,101703074,攻击+0.3%#命中+0.3%
101703,心花怒放,貂蝉的美貌在于心情愉快，提升其初始怒气、攻击与命中,75,4,,222000,6,106,111415,初始怒气+50，攻击+30.5% 命中+30.5%,初始怒气+50，攻击+30.8% 命中+30.8%,1115,101703075,攻击+0.3%#命中+0.3%
